model-1593639189, 1593639223.822, 0.77, 0.1684, 0.82, 0.1378
model-1593639189, 1593639223.869, 0.77, 0.1468, 0.78, 0.1584
model-1593639189, 1593639223.912, 0.85, 0.1297, 0.74, 0.1545
model-1593639189, 1593639223.956, 0.72, 0.1744, 0.88, 0.1157
model-1593639189, 1593639224.001, 0.8, 0.1526, 0.78, 0.144
model-1593639189, 1593639224.045, 0.73, 0.1622, 0.78, 0.1426
model-1593639189, 1593639224.089, 0.76, 0.1526, 0.78, 0.1584
model-1593639189, 1593639224.136, 0.82, 0.1503, 0.84, 0.1197
model-1593639189, 1593639224.179, 0.79, 0.1418, 0.76, 0.1649
model-1593639189, 1593639224.224, 0.79, 0.1529, 0.82, 0.1312
model-1593639189, 1593639224.27, 0.84, 0.1209, 0.8, 0.1558
model-1593639189, 1593639224.318, 0.69, 0.1832, 0.8, 0.1257
model-1593639189, 1593639224.361, 0.82, 0.14, 0.76, 0.1592
model-1593639189, 1593639224.408, 0.79, 0.1261, 0.69, 0.1755
model-1593639189, 1593639224.452, 0.82, 0.1426, 0.77, 0.1535
model-1593639189, 1593639224.495, 0.83, 0.1339, 0.79, 0.1526
model-1593639189, 1593639224.541, 0.79, 0.1716, 0.77, 0.1761
model-1593639189, 1593639224.584, 0.76, 0.1495, 0.81, 0.1233
model-1593639189, 1593639224.628, 0.74, 0.1537, 0.82, 0.1338
model-1593639189, 1593639224.674, 0.79, 0.1557, 0.77, 0.1627
model-1593639189, 1593639224.718, 0.68, 0.2029, 0.73, 0.1682
model-1593639189, 1593639224.762, 0.8, 0.133, 0.75, 0.1574
model-1593639189, 1593639224.81, 0.72, 0.1465, 0.81, 0.1455
model-1593639189, 1593639224.854, 0.78, 0.1516, 0.76, 0.1531
model-1593639189, 1593639224.898, 0.79, 0.129, 0.73, 0.1667
model-1593639189, 1593639224.944, 0.78, 0.1681, 0.84, 0.1334
model-1593639189, 1593639224.988, 0.78, 0.1438, 0.79, 0.1434
model-1593639189, 1593639225.032, 0.73, 0.1784, 0.81, 0.143
model-1593639189, 1593639225.077, 0.77, 0.1745, 0.78, 0.1553
model-1593639189, 1593639225.121, 0.78, 0.1488, 0.78, 0.1582
model-1593639189, 1593639225.164, 0.81, 0.1316, 0.73, 0.175
model-1593639189, 1593639225.214, 0.81, 0.143, 0.78, 0.1537
model-1593639189, 1593639225.258, 0.75, 0.1541, 0.78, 0.1548
model-1593639189, 1593639225.302, 0.7, 0.2022, 0.81, 0.1099
model-1593639189, 1593639225.35, 0.82, 0.1351, 0.82, 0.1262
model-1593639189, 1593639225.393, 0.71, 0.1744, 0.88, 0.1095
model-1593639189, 1593639225.437, 0.76, 0.1596, 0.76, 0.1496
model-1593639189, 1593639225.483, 0.87, 0.0979, 0.77, 0.152
model-1593639189, 1593639225.527, 0.77, 0.1632, 0.81, 0.1353
model-1593639189, 1593639225.575, 0.84, 0.1343, 0.77, 0.1607
model-1593639189, 1593639225.62, 0.74, 0.1684, 0.73, 0.176
model-1593639189, 1593639225.664, 0.8, 0.1541, 0.74, 0.1746
model-1593639189, 1593639225.709, 0.68, 0.2129, 0.77, 0.1636
model-1593639189, 1593639225.758, 0.79, 0.1467, 0.81, 0.1392
model-1593639189, 1593639225.801, 0.82, 0.1305, 0.7, 0.2012
model-1593639189, 1593639225.85, 0.83, 0.1208, 0.82, 0.1348
model-1593639189, 1593639225.899, 0.73, 0.1698, 0.76, 0.1504
model-1593639189, 1593639225.943, 0.76, 0.1558, 0.83, 0.1329
model-1593639189, 1593639225.987, 0.72, 0.169, 0.77, 0.1647
model-1593639189, 1593639226.033, 0.8, 0.1475, 0.84, 0.1387
model-1593639189, 1593639226.077, 0.82, 0.1331, 0.8, 0.1501
model-1593639189, 1593639226.121, 0.76, 0.1498, 0.76, 0.1694
model-1593639189, 1593639226.167, 0.81, 0.1559, 0.85, 0.1386
model-1593639189, 1593639226.213, 0.83, 0.1203, 0.84, 0.1103
model-1593639189, 1593639226.257, 0.79, 0.1284, 0.76, 0.1509
model-1593639189, 1593639226.304, 0.82, 0.1446, 0.76, 0.1707
model-1593639189, 1593639226.353, 0.82, 0.1232, 0.88, 0.0951
model-1593639189, 1593639226.401, 0.83, 0.1408, 0.74, 0.1625
model-1593639189, 1593639226.448, 0.77, 0.1561, 0.73, 0.1848
model-1593639189, 1593639226.491, 0.76, 0.141, 0.85, 0.1167
model-1593639189, 1593639226.535, 0.79, 0.1512, 0.76, 0.1395
model-1593639189, 1593639226.588, 0.86, 0.1171, 0.76, 0.1594
model-1593639189, 1593639226.632, 0.73, 0.1847, 0.83, 0.1248
model-1593639189, 1593639226.675, 0.82, 0.1251, 0.78, 0.1498
model-1593639189, 1593639226.722, 0.76, 0.1691, 0.75, 0.1805
model-1593639189, 1593639226.766, 0.82, 0.1197, 0.78, 0.1428
model-1593639189, 1593639226.811, 0.82, 0.1245, 0.83, 0.1308
model-1593639189, 1593639226.859, 0.83, 0.1393, 0.72, 0.172
model-1593639189, 1593639226.903, 0.76, 0.1417, 0.8, 0.1573
model-1593639189, 1593639226.946, 0.78, 0.1454, 0.79, 0.1509
model-1593639189, 1593639226.992, 0.75, 0.1547, 0.8, 0.1333
model-1593639189, 1593639227.035, 0.77, 0.1546, 0.8, 0.1416
model-1593639189, 1593639227.079, 0.87, 0.1126, 0.81, 0.1442
model-1593639189, 1593639227.125, 0.77, 0.145, 0.84, 0.1344
model-1593639189, 1593639227.169, 0.81, 0.1628, 0.84, 0.1164
model-1593639189, 1593639227.217, 0.84, 0.1302, 0.82, 0.1357
model-1593639189, 1593639227.263, 0.8, 0.1402, 0.83, 0.132
model-1593639189, 1593639227.306, 0.81, 0.14, 0.82, 0.1286
model-1593639189, 1593639227.35, 0.83, 0.1279, 0.79, 0.1423
model-1593639189, 1593639227.398, 0.74, 0.1598, 0.82, 0.1218
model-1593639189, 1593639227.442, 0.86, 0.1247, 0.76, 0.164
model-1593639189, 1593639227.486, 0.77, 0.1606, 0.74, 0.1925
model-1593639189, 1593639227.531, 0.82, 0.1295, 0.76, 0.1585
model-1593639189, 1593639227.577, 0.74, 0.1638, 0.77, 0.1601
model-1593639189, 1593639227.62, 0.84, 0.1256, 0.81, 0.1284
model-1593639189, 1593639227.667, 0.69, 0.1819, 0.85, 0.1182
model-1593639189, 1593639227.714, 0.81, 0.1392, 0.74, 0.1713
model-1593639189, 1593639227.757, 0.86, 0.1085, 0.8, 0.1445
model-1593639189, 1593639227.805, 0.83, 0.1367, 0.77, 0.1425
model-1593639189, 1593639227.848, 0.8, 0.1267, 0.76, 0.1578
model-1593639189, 1593639227.893, 0.78, 0.1536, 0.79, 0.1434
model-1593639189, 1593639227.941, 0.79, 0.1405, 0.82, 0.141
model-1593639189, 1593639227.984, 0.82, 0.1329, 0.77, 0.1408
model-1593639189, 1593639228.028, 0.79, 0.1492, 0.87, 0.1156
model-1593639189, 1593639228.075, 0.81, 0.1466, 0.84, 0.1297
model-1593639189, 1593639228.119, 0.72, 0.1747, 0.76, 0.1491
model-1593639189, 1593639228.164, 0.75, 0.1589, 0.74, 0.1658
model-1593639189, 1593639228.217, 0.81, 0.1265, 0.81, 0.1418
model-1593639189, 1593639228.261, 0.82, 0.1452, 0.84, 0.1156
model-1593639189, 1593639228.305, 0.77, 0.1499, 0.78, 0.1623
model-1593639189, 1593639228.352, 0.84, 0.1289, 0.76, 0.1703
model-1593639189, 1593639228.399, 0.78, 0.1774, 0.84, 0.1243
model-1593639189, 1593639228.45, 0.76, 0.1465, 0.85, 0.1058
model-1593639189, 1593639228.496, 0.79, 0.1358, 0.89, 0.0902
model-1593639189, 1593639228.54, 0.73, 0.1666, 0.8, 0.1396
model-1593639189, 1593639228.589, 0.78, 0.1313, 0.78, 0.1631
model-1593639189, 1593639228.637, 0.74, 0.1394, 0.83, 0.1357
model-1593639189, 1593639228.681, 0.8, 0.1334, 0.85, 0.1248
model-1593639189, 1593639228.724, 0.76, 0.1532, 0.81, 0.1428
model-1593639189, 1593639228.77, 0.74, 0.1438, 0.83, 0.1336
model-1593639189, 1593639228.813, 0.76, 0.1638, 0.75, 0.1607
model-1593639189, 1593639228.857, 0.8, 0.142, 0.8, 0.1269
model-1593639189, 1593639228.904, 0.81, 0.1178, 0.82, 0.1416
model-1593639189, 1593639228.951, 0.9, 0.0934, 0.78, 0.1633
model-1593639189, 1593639228.994, 0.83, 0.1278, 0.84, 0.1212
model-1593639189, 1593639229.039, 0.82, 0.1304, 0.86, 0.0884
model-1593639189, 1593639229.084, 0.84, 0.1223, 0.79, 0.128
model-1593639189, 1593639229.128, 0.84, 0.1306, 0.82, 0.1313
model-1593639189, 1593639229.175, 0.79, 0.1459, 0.78, 0.1459
model-1593639189, 1593639229.22, 0.87, 0.1175, 0.73, 0.1653
model-1593639189, 1593639229.264, 0.74, 0.1524, 0.79, 0.1474
model-1593639189, 1593639229.311, 0.73, 0.1858, 0.78, 0.1292
model-1593639189, 1593639229.357, 0.76, 0.1341, 0.82, 0.1282
model-1593639189, 1593639229.401, 0.77, 0.1554, 0.82, 0.1449
model-1593639189, 1593639229.455, 0.82, 0.1285, 0.82, 0.1503
model-1593639189, 1593639229.499, 0.82, 0.1303, 0.84, 0.1073
model-1593639189, 1593639229.542, 0.84, 0.1024, 0.78, 0.1581
model-1593639189, 1593639229.594, 0.75, 0.1773, 0.81, 0.1485
model-1593639189, 1593639229.645, 0.8, 0.1213, 0.79, 0.1378
model-1593639189, 1593639229.691, 0.8, 0.13, 0.77, 0.1436
model-1593639189, 1593639229.737, 0.85, 0.1094, 0.85, 0.1175
model-1593639189, 1593639229.781, 0.83, 0.1304, 0.87, 0.1115
model-1593639189, 1593639229.824, 0.85, 0.1055, 0.84, 0.1227
model-1593639189, 1593639229.872, 0.82, 0.1247, 0.78, 0.1702
model-1593639189, 1593639229.919, 0.84, 0.1129, 0.73, 0.1565
model-1593639189, 1593639229.962, 0.8, 0.1337, 0.85, 0.1314
model-1593639189, 1593639230.01, 0.76, 0.1552, 0.83, 0.1228
model-1593639189, 1593639230.053, 0.8, 0.134, 0.83, 0.107
model-1593639189, 1593639230.097, 0.76, 0.1468, 0.77, 0.1461
model-1593639189, 1593639230.148, 0.85, 0.1339, 0.81, 0.1314
model-1593639189, 1593639230.191, 0.79, 0.1322, 0.78, 0.1451
model-1593639189, 1593639230.235, 0.81, 0.1338, 0.82, 0.1304
model-1593639189, 1593639230.283, 0.81, 0.1455, 0.84, 0.1158
model-1593639189, 1593639230.327, 0.82, 0.1206, 0.84, 0.1183
model-1593639189, 1593639230.371, 0.84, 0.118, 0.85, 0.1234
model-1593639189, 1593639230.418, 0.74, 0.1531, 0.83, 0.1271
model-1593639189, 1593639230.464, 0.86, 0.0967, 0.81, 0.1384
model-1593639189, 1593639230.508, 0.79, 0.1341, 0.76, 0.1647
model-1593639189, 1593639230.563, 0.75, 0.1634, 0.78, 0.1477
model-1593639189, 1593639230.624, 0.81, 0.1422, 0.81, 0.1463
model-1593639189, 1593639230.668, 0.78, 0.1558, 0.81, 0.1274
model-1593639189, 1593639230.715, 0.8, 0.1361, 0.82, 0.1332
model-1593639189, 1593639230.76, 0.79, 0.1386, 0.82, 0.1342
model-1593639189, 1593639230.804, 0.76, 0.1653, 0.8, 0.134
model-1593639189, 1593639230.851, 0.75, 0.1627, 0.84, 0.1118
model-1593639189, 1593639230.896, 0.82, 0.1302, 0.85, 0.1121
model-1593639189, 1593639230.941, 0.78, 0.1403, 0.77, 0.1635
model-1593639189, 1593639230.987, 0.82, 0.1523, 0.79, 0.1591
model-1593639189, 1593639231.031, 0.7, 0.1965, 0.78, 0.1457
model-1593639189, 1593639231.075, 0.76, 0.1654, 0.84, 0.1133
model-1593639189, 1593639231.122, 0.83, 0.1289, 0.83, 0.1246
model-1593639189, 1593639231.166, 0.83, 0.1097, 0.75, 0.1575
model-1593639189, 1593639231.21, 0.78, 0.1565, 0.8, 0.1373
model-1593639189, 1593639231.257, 0.77, 0.1593, 0.8, 0.1501
model-1593639189, 1593639231.3, 0.81, 0.1331, 0.68, 0.2193
model-1593639189, 1593639231.345, 0.79, 0.1523, 0.8, 0.1495
model-1593639189, 1593639231.391, 0.76, 0.1474, 0.76, 0.1584
model-1593639189, 1593639231.435, 0.75, 0.167, 0.77, 0.1739
model-1593639189, 1593639231.483, 0.73, 0.1674, 0.85, 0.1265
model-1593639189, 1593639231.53, 0.83, 0.1317, 0.76, 0.1402
model-1593639189, 1593639231.574, 0.79, 0.1238, 0.79, 0.149
model-1593639189, 1593639231.618, 0.82, 0.1259, 0.76, 0.176
model-1593639189, 1593639231.677, 0.7, 0.194, 0.78, 0.1642
model-1593639189, 1593639231.723, 0.71, 0.1857, 0.77, 0.1597
model-1593639189, 1593639231.767, 0.85, 0.1192, 0.71, 0.1506
model-1593639189, 1593639231.813, 0.68, 0.2139, 0.75, 0.159
model-1593639189, 1593639231.857, 0.82, 0.1428, 0.8, 0.1462
model-1593639189, 1593639231.901, 0.8, 0.1367, 0.91, 0.1059
model-1593639189, 1593639231.95, 0.83, 0.1328, 0.83, 0.1482
model-1593639189, 1593639231.993, 0.9, 0.0919, 0.79, 0.1464
model-1593639189, 1593639232.038, 0.87, 0.1, 0.83, 0.1154
model-1593639189, 1593639232.084, 0.81, 0.1338, 0.84, 0.1238
model-1593639189, 1593639232.13, 0.75, 0.1368, 0.73, 0.1834
model-1593639189, 1593639232.176, 0.81, 0.1598, 0.79, 0.1554
model-1593639189, 1593639232.223, 0.78, 0.1386, 0.71, 0.19
model-1593639189, 1593639232.266, 0.79, 0.1384, 0.77, 0.15
model-1593639189, 1593639232.31, 0.73, 0.1655, 0.74, 0.1662
model-1593639189, 1593639232.356, 0.79, 0.1505, 0.79, 0.1459
model-1593639189, 1593639232.399, 0.82, 0.1487, 0.81, 0.1431
model-1593639189, 1593639232.443, 0.84, 0.1135, 0.86, 0.1039
model-1593639189, 1593639232.491, 0.82, 0.1325, 0.82, 0.1117
model-1593639189, 1593639232.537, 0.8, 0.1386, 0.74, 0.1757
model-1593639189, 1593639232.581, 0.82, 0.1215, 0.83, 0.1362
model-1593639189, 1593639232.626, 0.78, 0.1424, 0.81, 0.1393
model-1593639189, 1593639232.673, 0.81, 0.1438, 0.87, 0.1005
model-1593639189, 1593639232.717, 0.87, 0.1135, 0.74, 0.1554
model-1593639189, 1593639232.763, 0.82, 0.1387, 0.75, 0.1665
model-1593639189, 1593639232.806, 0.78, 0.1621, 0.85, 0.1185
model-1593639189, 1593639232.85, 0.78, 0.1659, 0.85, 0.1243
model-1593639189, 1593639232.898, 0.76, 0.1686, 0.81, 0.1312
model-1593639189, 1593639232.944, 0.81, 0.1376, 0.85, 0.1245
model-1593639189, 1593639232.988, 0.78, 0.1446, 0.79, 0.146
model-1593639189, 1593639233.034, 0.8, 0.1301, 0.75, 0.1558
model-1593639189, 1593639233.078, 0.82, 0.1192, 0.81, 0.1227
model-1593639189, 1593639233.121, 0.84, 0.12, 0.72, 0.1648
model-1593639189, 1593639233.167, 0.81, 0.1577, 0.82, 0.1354
model-1593639189, 1593639233.211, 0.85, 0.1135, 0.82, 0.1196
model-1593639189, 1593639233.254, 0.79, 0.1422, 0.79, 0.1203
model-1593639189, 1593639233.3, 0.85, 0.1115, 0.81, 0.1368
model-1593639189, 1593639233.343, 0.85, 0.1238, 0.84, 0.1182
model-1593639189, 1593639233.387, 0.8, 0.1483, 0.81, 0.1394
model-1593639189, 1593639233.432, 0.81, 0.14, 0.72, 0.1541
model-1593639189, 1593639233.476, 0.68, 0.2014, 0.85, 0.1131
model-1593639189, 1593639233.524, 0.78, 0.1377, 0.84, 0.115
model-1593639189, 1593639233.573, 0.83, 0.1254, 0.82, 0.1266
model-1593639189, 1593639233.617, 0.92, 0.0876, 0.71, 0.1664
model-1593639189, 1593639233.664, 0.84, 0.1063, 0.75, 0.144
model-1593639189, 1593639233.713, 0.84, 0.1115, 0.81, 0.1439
model-1593639189, 1593639233.757, 0.79, 0.1268, 0.84, 0.102
model-1593639189, 1593639233.801, 0.85, 0.1086, 0.77, 0.1596
model-1593639189, 1593639233.848, 0.79, 0.1402, 0.77, 0.1414
model-1593639189, 1593639233.892, 0.88, 0.0922, 0.86, 0.1202
model-1593639189, 1593639233.936, 0.85, 0.1308, 0.87, 0.0889
model-1593639189, 1593639233.984, 0.83, 0.1154, 0.84, 0.1177
model-1593639189, 1593639234.031, 0.85, 0.1199, 0.78, 0.1503
model-1593639189, 1593639234.079, 0.87, 0.1084, 0.83, 0.1233
model-1593639189, 1593639234.126, 0.84, 0.1236, 0.88, 0.112
model-1593639189, 1593639234.17, 0.77, 0.1519, 0.8, 0.1348
model-1593639189, 1593639234.216, 0.85, 0.1171, 0.82, 0.1117
model-1593639189, 1593639234.263, 0.82, 0.1379, 0.79, 0.1551
model-1593639189, 1593639234.306, 0.79, 0.1373, 0.8, 0.1366
model-1593639189, 1593639234.35, 0.8, 0.1427, 0.78, 0.1422
model-1593639189, 1593639234.397, 0.86, 0.1253, 0.85, 0.1143
model-1593639189, 1593639234.442, 0.85, 0.1231, 0.79, 0.1312
model-1593639189, 1593639234.486, 0.75, 0.1642, 0.82, 0.1319
model-1593639189, 1593639234.537, 0.81, 0.1281, 0.86, 0.1144
model-1593639189, 1593639234.584, 0.87, 0.1155, 0.83, 0.1288
model-1593639189, 1593639234.628, 0.85, 0.1258, 0.79, 0.1241
model-1593639189, 1593639234.679, 0.92, 0.09, 0.83, 0.1217
model-1593639189, 1593639234.725, 0.78, 0.1313, 0.86, 0.1031
model-1593639189, 1593639234.769, 0.86, 0.1033, 0.82, 0.1265
model-1593639189, 1593639234.816, 0.79, 0.1505, 0.79, 0.1408
model-1593639189, 1593639234.86, 0.76, 0.1447, 0.76, 0.1823
model-1593639189, 1593639234.903, 0.82, 0.1286, 0.81, 0.1282
model-1593639189, 1593639234.95, 0.83, 0.1238, 0.83, 0.1238
model-1593639189, 1593639234.994, 0.83, 0.1269, 0.85, 0.0999
model-1593639189, 1593639235.037, 0.82, 0.1366, 0.81, 0.1326
model-1593639189, 1593639235.085, 0.85, 0.1168, 0.81, 0.1379
model-1593639189, 1593639235.129, 0.79, 0.133, 0.81, 0.1232
model-1593639189, 1593639235.173, 0.86, 0.1104, 0.72, 0.2123
model-1593639189, 1593639235.219, 0.75, 0.1643, 0.81, 0.1635
model-1593639189, 1593639235.263, 0.76, 0.1824, 0.86, 0.1163
model-1593639189, 1593639235.306, 0.84, 0.1083, 0.75, 0.1671
model-1593639189, 1593639235.353, 0.83, 0.1201, 0.84, 0.1082
model-1593639189, 1593639235.397, 0.85, 0.1348, 0.8, 0.1426
model-1593639189, 1593639235.441, 0.78, 0.1256, 0.8, 0.1465
model-1593639189, 1593639235.487, 0.81, 0.1294, 0.77, 0.1661
model-1593639189, 1593639235.533, 0.82, 0.1188, 0.78, 0.1359
model-1593639189, 1593639235.58, 0.81, 0.1267, 0.8, 0.1283
model-1593639189, 1593639235.627, 0.84, 0.1131, 0.85, 0.1153
model-1593639189, 1593639235.67, 0.88, 0.0911, 0.8, 0.1598
model-1593639189, 1593639235.715, 0.72, 0.1641, 0.86, 0.1059
model-1593639189, 1593639235.762, 0.82, 0.1278, 0.83, 0.1253
model-1593639189, 1593639235.807, 0.78, 0.1331, 0.74, 0.1434
model-1593639189, 1593639235.852, 0.85, 0.1141, 0.82, 0.1266
model-1593639189, 1593639235.9, 0.86, 0.1158, 0.85, 0.1021
model-1593639189, 1593639235.943, 0.83, 0.112, 0.8, 0.147
model-1593639189, 1593639235.987, 0.86, 0.0981, 0.79, 0.1439
model-1593639189, 1593639236.033, 0.8, 0.1358, 0.83, 0.1035
model-1593639189, 1593639236.077, 0.83, 0.1261, 0.85, 0.1204
model-1593639189, 1593639236.12, 0.87, 0.1138, 0.82, 0.1351
model-1593639189, 1593639236.167, 0.83, 0.1186, 0.79, 0.1233
model-1593639189, 1593639236.211, 0.85, 0.1046, 0.78, 0.1283
model-1593639189, 1593639236.254, 0.8, 0.1188, 0.82, 0.1432
model-1593639189, 1593639236.3, 0.8, 0.1339, 0.89, 0.0969
model-1593639189, 1593639236.343, 0.85, 0.116, 0.9, 0.1001
model-1593639189, 1593639236.387, 0.76, 0.1423, 0.84, 0.1286
model-1593639189, 1593639236.434, 0.83, 0.1106, 0.86, 0.1097
model-1593639189, 1593639236.477, 0.85, 0.118, 0.76, 0.1634
model-1593639189, 1593639236.523, 0.82, 0.1328, 0.83, 0.1353
model-1593639189, 1593639236.572, 0.87, 0.1044, 0.82, 0.112
model-1593639189, 1593639236.623, 0.81, 0.1178, 0.85, 0.1027
model-1593639189, 1593639236.666, 0.89, 0.1043, 0.86, 0.1069
model-1593639189, 1593639236.718, 0.83, 0.1376, 0.73, 0.1882
model-1593639189, 1593639236.762, 0.83, 0.1249, 0.75, 0.1796
model-1593639189, 1593639236.806, 0.76, 0.1831, 0.73, 0.1521
model-1593639189, 1593639236.854, 0.83, 0.1195, 0.88, 0.0863
model-1593639189, 1593639236.898, 0.83, 0.1295, 0.77, 0.1402
model-1593639189, 1593639236.942, 0.85, 0.1046, 0.78, 0.1699
model-1593639189, 1593639236.989, 0.81, 0.1336, 0.78, 0.1575
model-1593639189, 1593639237.032, 0.8, 0.1505, 0.79, 0.1507
model-1593639189, 1593639237.077, 0.79, 0.1437, 0.82, 0.1333
model-1593639189, 1593639237.124, 0.83, 0.1191, 0.79, 0.1335
model-1593639189, 1593639237.167, 0.73, 0.1677, 0.81, 0.1474
model-1593639189, 1593639237.211, 0.77, 0.1782, 0.82, 0.1197
model-1593639189, 1593639237.257, 0.79, 0.1309, 0.75, 0.1416
model-1593639189, 1593639237.301, 0.85, 0.1163, 0.79, 0.1519
model-1593639189, 1593639237.344, 0.86, 0.1107, 0.71, 0.1782
model-1593639189, 1593639237.39, 0.81, 0.1248, 0.79, 0.1235
model-1593639189, 1593639237.434, 0.9, 0.0954, 0.78, 0.1425
model-1593639189, 1593639237.478, 0.83, 0.1212, 0.86, 0.1176
model-1593639189, 1593639237.526, 0.85, 0.1236, 0.89, 0.0942
model-1593639189, 1593639237.57, 0.79, 0.1411, 0.86, 0.1236
model-1593639189, 1593639237.618, 0.77, 0.1509, 0.81, 0.1378
model-1593639189, 1593639237.666, 0.81, 0.1375, 0.82, 0.1376
model-1593639189, 1593639237.71, 0.8, 0.1465, 0.85, 0.1008
model-1593639189, 1593639237.762, 0.83, 0.1267, 0.75, 0.1508
model-1593639189, 1593639237.809, 0.78, 0.15, 0.8, 0.1433
model-1593639189, 1593639237.853, 0.91, 0.0847, 0.85, 0.1159
model-1593639189, 1593639237.897, 0.84, 0.1192, 0.82, 0.1245
model-1593639189, 1593639237.945, 0.85, 0.11, 0.83, 0.1313
model-1593639189, 1593639237.989, 0.81, 0.1458, 0.78, 0.133
model-1593639189, 1593639238.033, 0.8, 0.1518, 0.82, 0.1244
model-1593639189, 1593639238.08, 0.84, 0.1226, 0.87, 0.0974
model-1593639189, 1593639238.128, 0.88, 0.1022, 0.91, 0.0869
model-1593639189, 1593639238.172, 0.88, 0.107, 0.82, 0.1322
model-1593639189, 1593639238.219, 0.83, 0.105, 0.83, 0.1119
model-1593639189, 1593639238.263, 0.79, 0.1474, 0.85, 0.1261
model-1593639189, 1593639238.308, 0.74, 0.1803, 0.82, 0.1253
model-1593639189, 1593639238.357, 0.81, 0.1297, 0.84, 0.1285
model-1593639189, 1593639238.401, 0.88, 0.1025, 0.77, 0.1341
model-1593639189, 1593639238.444, 0.81, 0.1392, 0.83, 0.1346
model-1593639189, 1593639238.49, 0.79, 0.1526, 0.89, 0.1002
model-1593639189, 1593639238.536, 0.82, 0.1268, 0.8, 0.1235
model-1593639189, 1593639238.582, 0.86, 0.1222, 0.81, 0.1193
model-1593639189, 1593639238.63, 0.83, 0.1358, 0.83, 0.1232
model-1593639189, 1593639238.68, 0.8, 0.133, 0.86, 0.1128
model-1593639189, 1593639238.724, 0.8, 0.1289, 0.74, 0.1702
model-1593639189, 1593639238.778, 0.86, 0.1089, 0.77, 0.1614
model-1593639189, 1593639238.821, 0.89, 0.0891, 0.76, 0.1646
model-1593639189, 1593639238.865, 0.8, 0.1504, 0.87, 0.1047
model-1593639189, 1593639238.912, 0.75, 0.1804, 0.8, 0.1372
model-1593639189, 1593639238.957, 0.81, 0.1206, 0.87, 0.1062
model-1593639189, 1593639239.001, 0.78, 0.1414, 0.86, 0.1051
model-1593639189, 1593639239.049, 0.85, 0.1161, 0.69, 0.212
model-1593639189, 1593639239.093, 0.87, 0.1057, 0.82, 0.1278
model-1593639189, 1593639239.138, 0.82, 0.1385, 0.85, 0.1068
model-1593639189, 1593639239.184, 0.82, 0.1138, 0.86, 0.1181
model-1593639189, 1593639239.227, 0.83, 0.131, 0.83, 0.1111
model-1593639189, 1593639239.271, 0.79, 0.1359, 0.79, 0.1319
model-1593639189, 1593639239.322, 0.85, 0.113, 0.78, 0.1597
model-1593639189, 1593639239.365, 0.81, 0.1386, 0.79, 0.1352
model-1593639189, 1593639239.41, 0.86, 0.1099, 0.78, 0.1412
model-1593639189, 1593639239.456, 0.8, 0.1416, 0.81, 0.1204
model-1593639189, 1593639239.5, 0.88, 0.1069, 0.78, 0.1504
model-1593639189, 1593639239.544, 0.8, 0.1468, 0.85, 0.0959
model-1593639189, 1593639239.59, 0.81, 0.1561, 0.89, 0.091
model-1593639189, 1593639239.635, 0.74, 0.1643, 0.79, 0.1361
model-1593639189, 1593639239.683, 0.81, 0.1184, 0.79, 0.1411
model-1593639189, 1593639239.731, 0.86, 0.1242, 0.81, 0.1231
model-1593639189, 1593639239.777, 0.84, 0.1155, 0.82, 0.1183
model-1593639189, 1593639239.822, 0.78, 0.1367, 0.75, 0.165
model-1593639189, 1593639239.869, 0.83, 0.1195, 0.83, 0.1197
model-1593639189, 1593639239.913, 0.8, 0.147, 0.78, 0.1475
model-1593639189, 1593639239.956, 0.87, 0.102, 0.8, 0.1547
model-1593639189, 1593639240.004, 0.86, 0.1149, 0.83, 0.1226
model-1593639189, 1593639240.048, 0.88, 0.1289, 0.87, 0.1022
model-1593639189, 1593639240.094, 0.88, 0.1093, 0.84, 0.1139
model-1593639189, 1593639240.144, 0.78, 0.1292, 0.81, 0.1113
model-1593639189, 1593639240.187, 0.85, 0.1056, 0.79, 0.1488
model-1593639189, 1593639240.231, 0.9, 0.0815, 0.78, 0.1544
model-1593639189, 1593639240.277, 0.82, 0.1219, 0.82, 0.1184
model-1593639189, 1593639240.322, 0.79, 0.1326, 0.84, 0.1158
model-1593639189, 1593639240.366, 0.86, 0.0857, 0.87, 0.1082
model-1593639189, 1593639240.418, 0.84, 0.0981, 0.77, 0.1736
model-1593639189, 1593639240.465, 0.81, 0.1164, 0.79, 0.1448
model-1593639189, 1593639240.511, 0.84, 0.1024, 0.78, 0.1644
model-1593639189, 1593639240.559, 0.82, 0.118, 0.85, 0.0967
model-1593639189, 1593639240.603, 0.82, 0.1464, 0.83, 0.1169
model-1593639189, 1593639240.649, 0.8, 0.1445, 0.84, 0.1152
model-1593639189, 1593639240.702, 0.85, 0.1129, 0.83, 0.129
model-1593639189, 1593639240.746, 0.84, 0.1227, 0.87, 0.0998
model-1593639189, 1593639240.793, 0.81, 0.1275, 0.83, 0.1114
model-1593639189, 1593639240.847, 0.82, 0.1287, 0.87, 0.0831
model-1593639189, 1593639240.897, 0.86, 0.1081, 0.82, 0.1297
model-1593639189, 1593639240.943, 0.81, 0.1218, 0.83, 0.1154
model-1593639189, 1593639240.99, 0.8, 0.1352, 0.82, 0.1293
model-1593639189, 1593639241.034, 0.83, 0.1274, 0.86, 0.1114
model-1593639189, 1593639241.078, 0.83, 0.1225, 0.89, 0.076
model-1593639189, 1593639241.125, 0.77, 0.1465, 0.85, 0.1165
